,id,ost,branche,filter,gruend,zusamm,zusamm10,geschl,geschl10,absatz,um,ex,exno,bges,pd,pz,pa,pn,pdentw,umneu,umunw,mneu,mneup,pzentw,rek,rekp,iafetz,iafue,iavfetz,iavfue,iamstz,iams,iaewtz,iaew,iawstz,iamatz,iapgtz,iasotz,iaso,iages,iainv,iagese,iagesep,fue,fuekon,fuebab,fuebso,inaus1,inaus2,inaus3,inaus4,inaus5,inaus6,inaus7,inaus8,inaus9,oeff,foeinf1,foeinf2,foeinf3,foeinf4,foeinf5,foeinf6,foeinf7,foeinf8,foeinf9,foeinf10,foeinf11,foeprtz1,foeprtz2,foeprtz3,foeprtz4,foeprtz5,foepr1,foepr2,foepr3,foepr4,foepr5,foezw1,foezw2,foezw3,foezw4,foezw5,foeaus1,foeaus2,foeaus3,foeaus4,foeaus5,foeaus6,koop,kod1,kod2,kod3,kod4,kod5,kod6,kod7,kod8,koa1,koa2,koa3,koa4,koa5,koa6,koa7,koa8,info1,info2,info3,info4,info5,info6,info7,info8,info9,info10,info11,info12,hema,hemb,hemc,hemd,noin1,noin2,noin3,hemm1,hemm2,hemm3,hemm4,hemm5,hemm6,hemm7,hemm8,hemm9,patent,patok,schutz1,schutz2,schutz3,schutz4,schutz5,schutz6,schutz7,schu1,schu2,schu3,schu4,schu5,schu6,schu7,aktiv1,aktiv2,aktiv3,aktiv4,aktiv5,bhsp,bfsp,bapp,bsop,frauen,senior,bgese,bhse,bgesep,bhsep,bkost,wb,wbno,inv,invno,invi,invino,mkost
780,781.0,ABL,GHandel,ja,nein,nein,,nein,,,6.82436,0.0,ja,22.21061,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,ja,ja,nein,hoch,hoch,hoch,niedrig,niedrig,nein,niedrig,nein,mittel,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,x=0,75<=x<=100,10<=x<15,10<=x<15,nein,nein,3.0,,-10.0,,0.4470795,0.015055021,nein,0.03508019,nein,0.030277362,nein,
781,782.0,ABL,Chemie,ja,nein,nein,,nein,,international,1.1464453,0.09164727,nein,7.965407,nein,nein,nein,ja,,,,,,,,,ja,0.005006653,nein,0.0,ja,0.0048066583,nein,0.0,ja,ja,nein,1.0,0.0077450825,0.009851689,0.01221798,steigen,20.0,0.004714194,abundzu,,1.6197855,niedrig,nein,mittel,mittel,niedrig,nein,nein,niedrig,niedrig,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,,mittel,hoch,mittel,nein,nein,nein,nein,niedrig,mittel,,ja,ja,nein,nein,,,,mittel,niedrig,mittel,hoch,mittel,mittel,niedrig,niedrig,nein,nein,nein,nein,nein,nein,nein,ja,nein,ja,,,,,hoch,,hoch,ja,ja,ja,ja,ja,x=0,75<=x<=100,x=0,10<=x<15,10.0,25.0,1.0,2.0,10.0,0.0,,0.0009808493,nein,0.0028686963,nein,0.0029427288,nein,0.39813474
782,783.0,ABL,Bank/Vers,nein,,,,,,,,,,78.23164,ja,ja,nein,ja,selbst,30<=x<50,50<=x<75,ja,0<x<5,2.0,,,nein,0.0,nein,0.0,nein,0.0,ja,0.0050296457,,,,1.0,0.61240953,0.53288496,,steigen,25.0,0.0,nie,,,mittel,mittel,hoch,nein,niedrig,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ja,nein,nein,nein,nein,ja,nein,nein,nein,,,,,,,,,mittel,mittel,mittel,,mittel,hoch,,nein,nein,hoch,niedrig,,ja,nein,nein,,,,,mittel,hoch,,,hoch,,,hoch,,nein,nein,,,,,,,,,,,,,,,,nein,ja,nein,ja,30<=x<50,50<=x<75,0<x<5,x=0,,,1.0,2.0,,0.0,5.2513556,,,0.49742398,nein,,,
783,784.0,ABL,UDL,ja,nein,ja,ja,nein,,ueberregional,23.635607,0.0,ja,50.916275,nein,nein,nein,ja,,,,,,,,,nein,0.0,nein,0.0,ja,0.24738511,ja,,ja,ja,ja,1.0,,,,gleich,46.0,0.0,nie,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,mittel,niedrig,mittel,mittel,niedrig,niedrig,nein,nein,niedrig,mittel,,nein,nein,nein,nein,nein,ja,nein,niedrig,nein,nein,mittel,mittel,niedrig,niedrig,hoch,niedrig,nein,nein,nein,nein,nein,nein,ja,ja,ja,,,,,mittel,mittel,mittel,nein,ja,ja,nein,nein,75<=x<=100,15<=x<20,0<x<5,x=0,33.0,4.0,2.0,2.0,1.0,-2.0,,,,,,,,
784,785.0,NBL,Wohnung/Vermietung,ja,nein,nein,,ja,nein,national-lokal,28.004992,0.0,ja,151.84668,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,nein,nein,nein,niedrig,hoch,niedrig,niedrig,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,ja,ja,ja,nein,15<=x<20,50<=x<75,15<=x<20,x=0,49.0,7.0,3.0,1.0,-24.0,3.0,3.6757267,0.010555292,nein,2.7167044,nein,0.09176685,nein,
785,786.0,ABL,EDV/Telek,nein,nein,nein,,nein,,ueberregional,0.7370332,0.0,ja,6.7915726,nein,ja,nein,nein,,,,,,1.0,nein,x=0,nein,0.0,nein,0.0,nein,0.0,ja,0.015119221,ja,nein,nein,1.0,0.0046554115,0.006925189,0.018650241,gleich,0.0,0.0,nie,,,niedrig,niedrig,mittel,mittel,niedrig,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,nein,nein,hoch,hoch,nein,nein,niedrig,nein,mittel,niedrig,,nein,ja,ja,nein,nein,nein,nein,mittel,mittel,hoch,niedrig,nein,niedrig,niedrig,mittel,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,ja,nein,nein,nein,20<=x<30,75<=x<=100,x=0,x=0,17.0,15.0,1.0,1.0,20.0,11.0,0.60492146,0.008591014,nein,0.009458799,nein,0.006382517,nein,
786,787.0,ABL,UDL,nein,nein,nein,,nein,,,4.143635,,,67.24244,ja,nein,nein,ja,zusammen,10<=x<15,75<=x<=100,nein,x=0,,,,nein,0.0,ja,0.021800663,ja,0.006127579,ja,0.020658553,ja,ja,ja,1.0,0.019346403,0.07714555,0.0050287084,steigen,200.0,0.028887682,abundzu,1.9054412,69.16248,hoch,mittel,hoch,nein,niedrig,nein,nein,nein,niedrig,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,hoch,hoch,mittel,mittel,hoch,hoch,niedrig,nein,nein,niedrig,niedrig,,nein,nein,nein,nein,,,,niedrig,mittel,nein,niedrig,nein,niedrig,niedrig,mittel,nein,nein,nein,nein,nein,nein,nein,ja,nein,nein,,,,,mittel,,,nein,nein,nein,ja,ja,0<x<5,50<=x<75,10<=x<15,20<=x<30,33.0,4.0,1.0,2.0,1.0,-2.0,1.9116676,0.0034525264,nein,0.17145275,nein,0.005642008,nein,
787,788.0,ABL,Kunststoff,nein,nein,nein,,nein,,international,15.26773,6.348346,nein,278.11844,ja,ja,nein,ja,zusammen,,,,,2.0,ja,,nein,0.0,nein,0.0,ja,0.8344558,nein,0.0,ja,,ja,1.0,0.029597316,0.9408148,0.8544952,unbekannt,,0.0,staendig,3.0887196,4.308974,hoch,hoch,hoch,niedrig,hoch,hoch,niedrig,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ja,nein,nein,ja,nein,nein,nein,nein,nein,,,,,,,,,mittel,,mittel,hoch,hoch,nein,nein,niedrig,nein,mittel,hoch,,ja,nein,ja,ja,,,,hoch,hoch,hoch,mittel,mittel,niedrig,niedrig,niedrig,mittel,nein,nein,,ja,,,,,,,mittel,,,,,,nein,ja,nein,nein,ja,0<x<5,20<=x<30,5<=x<10,50<=x<75,45.0,13.0,2.0,1.0,0.0,1.0,8.329015,0.015658053,nein,1.8409307,nein,0.03165217,nein,3.4977393
788,789.0,NBL,Maschinenbau,nein,nein,nein,,nein,,ueberregional,4.1952252,0.27129048,nein,142.71333,ja,ja,nein,ja,selbst,,,ja,,,nein,x=0,ja,0.6368341,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,0.0,0.0,0.5736704,,keine,,0.56757885,staendig,14.746991,3.7071865,mittel,niedrig,mittel,niedrig,nein,nein,nein,nein,nein,ja,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,nein,nein,nein,ja,ja,,,,mittel,mittel,nein,nein,ja,ja,,nein,nein,nein,ja,ja,nein,ja,nein,nein,nein,nein,nein,nein,ja,nein,,,,,,,,,hoch,,niedrig,hoch,mittel,nein,nein,mittel,nein,mittel,mittel,,ja,ja,nein,nein,nein,nein,nein,mittel,hoch,hoch,niedrig,nein,niedrig,niedrig,niedrig,niedrig,ja,ja,ja,,ja,nein,nein,ja,ja,mittel,,mittel,,,mittel,mittel,nein,nein,ja,ja,nein,30<=x<50,50<=x<75,0<x<5,0<x<5,16.0,14.0,,,,,4.4583054,0.014957741,nein,0.17045039,nein,0.11099598,nein,4.35509
789,790.0,ABL,Maschinenbau,nein,nein,nein,,nein,,international,4.907291,5.72939,nein,40.962044,ja,ja,nein,ja,selbst,15<=x<20,75<=x<=100,ja,15<=x<20,1.0,ja,0<x<5,ja,0.25781158,nein,0.0,ja,0.23294815,nein,0.0,nein,ja,,1.0,0.0460201,0.5065942,0.2557463,gleich,0.0,0.25440854,staendig,6.2180643,0.8540577,hoch,hoch,hoch,mittel,hoch,mittel,niedrig,mittel,mittel,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,hoch,niedrig,hoch,niedrig,nein,nein,nein,nein,niedrig,mittel,,ja,ja,ja,nein,nein,nein,nein,nein,nein,nein,mittel,hoch,niedrig,niedrig,nein,nein,ja,ja,ja,nein,nein,nein,nein,nein,nein,hoch,,,,,,,nein,ja,ja,ja,ja,10<=x<15,50<=x<75,x=0,20<=x<30,62.0,7.0,1.0,2.0,15.0,0.0,2.2601895,0.010139298,nein,1.4029647,nein,0.02911066,nein,4.138989
790,791.0,ABL,MMSR,ja,nein,nein,,nein,,ueberregional,3.6917777,,,73.060585,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,,ja,,,,,,,,,,,nein,nein,,,,,,,,,,,,,,,nein,nein,ja,nein,ja,x=0,75<=x<=100,10<=x<15,x=0,50.0,nein,2.0,,0.0,,2.0586436,0.08044932,nein,0.0,ja,0.0,ja,0.58938396
791,792.0,NBL,Metall,ja,nein,nein,,,,national-lokal,0.41966927,0.0,ja,2.6628845,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,,nein,,hoch,hoch,mittel,mittel,hoch,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,x=0,75<=x<=100,5<=x<10,x=0,20.0,nein,2.0,2.0,0.0,0.0,0.073986426,,,0.0,ja,,,0.1386161
792,793.0,ABL,Metall,ja,nein,nein,,nein,,national-lokal,0.26450744,0.0,ja,5.218784,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,,ja,,mittel,mittel,mittel,nein,nein,nein,nein,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,,,,,20.0,nein,2.0,2.0,0.0,0.0,0.14364459,0.0,ja,0.08037514,nein,0.0,ja,0.054811407
793,794.0,ABL,UDL,ja,nein,nein,,nein,,national-lokal,0.24707997,0.0,ja,5.396171,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,ja,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,20<=x<30,75<=x<=100,x=0,x=0,80.0,nein,1.0,2.0,10.0,0.0,0.19067107,0.006228034,nein,0.014935966,nein,0.0028678412,nein,
794,795.0,NBL,Metall,nein,nein,nein,,nein,,ueberregional,2.1238925,0.056664433,nein,48.87496,ja,nein,nein,ja,selbst,20<=x<30,75<=x<=100,ja,20<=x<30,,,,nein,0.0,nein,0.0,ja,0.023382697,ja,0.0015726748,,,,1.0,0.06130883,0.08382066,0.0,gleich,0.0,0.0,staendig,6.1584063,7.3099265,hoch,mittel,hoch,hoch,niedrig,mittel,mittel,nein,nein,ja,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,,nein,nein,ja,ja,nein,,,mittel,mittel,,nein,nein,ja,ja,,ja,ja,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,hoch,,mittel,hoch,mittel,nein,nein,mittel,nein,mittel,hoch,,ja,nein,nein,nein,nein,nein,nein,mittel,hoch,hoch,mittel,mittel,mittel,mittel,mittel,niedrig,nein,ja,nein,nein,nein,nein,nein,nein,nein,,,,,,,,ja,nein,ja,ja,nein,10<=x<15,75<=x<=100,0<x<5,5<=x<10,12.0,10.0,1.0,1.0,5.0,20.0,0.75909,0.010766541,nein,0.077170394,nein,0.0036322176,nein,0.82265294
795,796.0,NBL,GHandel,ja,nein,nein,,nein,,national-lokal,0.3295595,0.0,ja,5.0748844,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,-7.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,nein,ja,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,ja,ja,nein,nein,x=0,75<=x<=100,x=0,x=0,29.0,16.0,2.0,2.0,0.0,0.0,0.110569276,0.0010987595,nein,0.002242177,nein,0.0028233188,nein,
796,797.0,ABL,Sonst.DL,ja,nein,nein,,nein,,national-lokal,2.5992777,,,30.443064,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,,,,mittel,niedrig,niedrig,niedrig,niedrig,niedrig,niedrig,mittel,mittel,nein,nein,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,x=0,10<=x<15,x=0,75<=x<=100,90.0,25.0,2.0,,0.0,,,0.0,ja,,,,,
797,798.0,ABL,EHandKfz,ja,nein,nein,,nein,,national-lokal,23.486979,,,143.43813,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,ja,,,hoch,hoch,mittel,niedrig,hoch,niedrig,nein,hoch,niedrig,nein,nein,,,,,,,,,,,,,,,nein,nein,nein,nein,ja,0<x<5,50<=x<75,0<x<5,30<=x<50,90.0,40.0,3.0,3.0,-10.0,-90.0,3.1929846,0.0048263837,nein,0.014595675,nein,0.008942041,nein,
798,799.0,ABL,ETechnik,nein,nein,nein,,ja,nein,ueberregional,54.886196,2.1513836,nein,581.4326,ja,nein,nein,nein,selbst,50<=x<75,50<=x<75,ja,50<=x<75,,,,ja,1.4282191,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,0.0,0.0,1.434007,0.17611156,gleich,0.0,1.4312643,staendig,149.99648,100.05821,mittel,niedrig,mittel,mittel,mittel,mittel,mittel,mittel,mittel,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,mittel,niedrig,niedrig,niedrig,mittel,mittel,mittel,mittel,niedrig,mittel,,ja,nein,nein,nein,nein,nein,nein,mittel,,niedrig,mittel,mittel,mittel,mittel,niedrig,mittel,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,ja,ja,ja,nein,50<=x<75,30<=x<50,0<x<5,x=0,5.0,5.0,2.0,2.0,0.0,0.0,30.03707,0.1583295,nein,0.3935367,nein,0.366445,nein,25.834148
799,800.0,ABL,EHandKfz,ja,nein,nein,,nein,,national-lokal,133.22089,0.0,ja,850.45135,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,ja,ja,nein,mittel,mittel,niedrig,mittel,hoch,niedrig,niedrig,niedrig,hoch,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,ja,nein,nein,0<x<5,75<=x<=100,0<x<5,10<=x<15,46.0,11.0,2.0,2.0,0.0,0.0,24.068537,0.0023439005,nein,0.9825828,nein,0.2487971,nein,
800,801.0,NBL,GHandel,ja,nein,nein,,nein,,national-lokal,9.66652,0.0,ja,63.939034,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,,ja,,niedrig,mittel,niedrig,nein,nein,niedrig,nein,nein,niedrig,nein,nein,,,ja,,,,,,,mittel,,,,,nein,ja,,,,30<=x<50,50<=x<75,x=0,10<=x<15,38.0,34.0,2.0,2.0,0.0,0.0,1.7130754,0.01032465,nein,0.24598517,nein,0.020347193,nein,
801,802.0,ABL,Metall,ja,nein,nein,,nein,,international,3.596198,2.2493658,nein,34.746304,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,ja,ja,nein,nein,nein,nein,nein,hoch,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,x=0,10<=x<15,x=0,75<=x<=100,90.0,8.0,2.0,2.0,0.0,0.0,,0.0,ja,0.027778735,nein,,,
802,803.0,ABL,TechDL,ja,nein,nein,,nein,,ueberregional,1.9645319,0.0,ja,38.16058,nein,nein,nein,ja,,,,,,,,,ja,0.012161513,nein,0.0,ja,0.009889719,ja,0.0073557333,ja,ja,ja,1.0,0.010600849,0.040895462,,gleich,5.0,0.012198062,staendig,,9.882973,mittel,mittel,hoch,,,,,,hoch,ja,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,ja,nein,ja,ja,ja,mittel,,hoch,hoch,hoch,nein,ja,nein,nein,ja,nein,nein,nein,ja,nein,nein,ja,nein,nein,ja,nein,nein,nein,ja,ja,,,,,,ja,,,hoch,,,,,,niedrig,niedrig,niedrig,mittel,niedrig,,nein,nein,nein,ja,nein,nein,nein,nein,nein,hoch,nein,niedrig,nein,nein,mittel,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,ja,75<=x<=100,5<=x<10,0<x<5,x=0,31.0,6.0,1.0,2.0,14.0,5.0,1.4072754,0.015199476,nein,0.007461249,nein,0.005586588,nein,
803,804.0,NBL,Chemie,ja,nein,nein,,nein,,national-lokal,0.2640377,,,7.2945423,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,ja,ja,nein,nein,nein,nein,nein,nein,nein,nein,hoch,hoch,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,15<=x<20,75<=x<=100,x=0,x=0,16.0,32.0,3.0,3.0,-100.0,-100.0,0.16846561,0.0,ja,0.038172964,nein,0.0,ja,0.116449766
804,805.0,ABL,UDL,nein,nein,nein,,nein,,,16.546677,0.0,ja,68.81427,ja,ja,ja,ja,,20<=x<30,75<=x<=100,ja,,1.0,nein,x=0,ja,0.0059511433,nein,0.0,ja,0.14891656,ja,0.039758477,ja,ja,ja,1.0,0.26269546,0.487396,0.26223135,gleich,0.0,0.005903063,staendig,20.533556,0.0,mittel,hoch,hoch,mittel,mittel,mittel,mittel,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,hoch,mittel,mittel,hoch,mittel,niedrig,nein,nein,hoch,nein,hoch,,ja,ja,ja,nein,,,,mittel,hoch,hoch,niedrig,hoch,niedrig,mittel,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,ja,ja,ja,ja,ja,75<=x<=100,20<=x<30,x=0,x=0,10.0,nein,1.0,1.0,25.0,25.0,,0.08645761,nein,,,0.15003513,nein,
805,806.0,ABL,UDL,ja,nein,nein,,nein,,ueberregional,1.6137531,,,19.81676,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,ja,ja,ja,nein,nein,nein,mittel,hoch,mittel,mittel,hoch,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,ja,ja,ja,ja,ja,20<=x<30,50<=x<75,5<=x<10,x=0,82.0,24.0,1.0,1.0,20.0,25.0,,0.01521302,nein,0.08792177,nein,0.07498181,nein,
